YEAR,Longitude,Latitude,MO,DY,PRECTOTCORR
2012,8.905045463075526,9.898270161085012,9,3,27.02
2012,8.905045463075526,10.347427803144774,8,20,29.83
2012,8.905045463075526,10.796585445204531,8,20,29.83
2012,8.905045463075526,11.245743087264296,8,20,33.19
2012,8.905045463075526,11.694900729324054,8,20,34.35
2012,8.905045463075526,12.144058371383815,8,20,34.35
2012,8.905045463075526,12.593216013443577,8,20,38.48
2012,8.905045463075526,13.042373655503338,8,20,43.67
2012,8.905045463075526,13.491531297563098,8,20,41.33
2012,8.905045463075526,13.94068893962286,8,20,41.33
2012,8.905045463075526,14.38984658168262,8,20,34.28
2012,8.905045463075526,14.83900422374238,9,2,48.74
2012,9.348515504033744,8.101639592845968,9,4,45.37
2012,9.348515504033744,8.55079723490573,9,4,41.13
2012,9.348515504033744,8.999954876965491,9,4,41.13
2012,9.348515504033744,9.449112519025253,9,4,32.78
2012,9.348515504033744,9.898270161085012,9,3,24.41
2012,9.348515504033744,10.347427803144774,9,3,29.11
2012,9.348515504033744,10.796585445204531,9,3,29.11
2012,9.348515504033744,11.245743087264296,9,3,31.62
2012,9.348515504033744,11.694900729324054,9,3,31.41
2012,9.348515504033744,12.144058371383815,9,3,31.41
2012,9.348515504033744,12.593216013443577,8,20,34.68
2012,9.348515504033744,13.042373655503338,8,20,40.89
2012,9.348515504033744,13.491531297563098,8,20,39.55
2012,9.348515504033744,13.94068893962286,8,20,39.55
2012,9.348515504033744,14.38984658168262,8,20,32.69
2012,9.348515504033744,14.83900422374238,9,2,41.64
2012,9.348515504033744,15.28816186580214,9,2,41.64
2012,9.348515504033744,15.7373195078619,9,2,52.39
2012,9.791421194623805,8.999954876965491,9,4,40.54
2012,9.791421194623805,9.449112519025253,6,27,30.94
2012,9.791421194623805,9.898270161085012,8,20,25.18
2012,9.791421194623805,10.347427803144774,8,20,32.15
2012,9.791421194623805,10.796585445204531,8,20,32.15
2012,9.791421194623805,11.245743087264296,8,20,36.3
2012,9.791421194623805,11.694900729324054,8,20,36.71
2012,9.791421194623805,12.144058371383815,8,20,36.71
2012,9.791421194623805,12.593216013443577,8,20,36.66
2012,9.791421194623805,13.042373655503338,8,20,32.68
2012,9.791421194623805,13.491531297563098,8,20,30.33
2012,9.791421194623805,13.94068893962286,8,20,30.33
2012,9.791421194623805,14.38984658168262,8,20,24.51
2012,9.791421194623805,14.83900422374238,9,2,29.31
2012,9.791421194623805,15.28816186580214,9,2,29.31
2012,10.233736821851537,9.898270161085012,8,20,25.18
2012,10.233736821851537,10.347427803144774,8,20,32.15
2012,10.233736821851537,10.796585445204531,8,20,32.15
2012,10.233736821851537,11.245743087264296,8,20,36.3
2012,10.233736821851537,11.694900729324054,8,20,36.71
2012,10.233736821851537,12.144058371383815,8,20,36.71
2012,10.233736821851537,12.593216013443577,8,20,36.66
2012,10.233736821851537,13.042373655503338,8,20,32.68
2012,10.233736821851537,13.94068893962286,8,20,30.33
2012,10.233736821851537,14.38984658168262,8,20,24.51
2012,10.233736821851537,15.28816186580214,9,2,29.31
2012,10.675436847723612,10.347427803144774,8,20,38.65
2012,10.675436847723612,10.796585445204531,8,20,38.65
2012,10.675436847723612,11.245743087264296,8,20,41.8
2012,10.675436847723612,11.694900729324054,8,20,43.09
2012,10.675436847723612,12.144058371383815,8,20,43.09
2012,10.675436847723612,12.593216013443577,8,20,38.17
2012,11.11649591622169,10.796585445204531,8,20,30.93
2012,11.11649591622169,11.245743087264296,8,20,29.27
2012,11.11649591622169,11.694900729324054,8,20,28.71
2012,11.11649591622169,12.144058371383815,8,20,28.71
2012,11.556888860147726,11.694900729324054,8,5,22.01
2013,6.2338340238658825,9.898270161085012,8,24,28.96
2013,6.2338340238658825,10.347427803144774,8,24,32.79
2013,6.680141303269673,9.449112519025253,10,6,42.81
2013,6.680141303269673,9.898270161085012,10,6,29.47
2013,6.680141303269673,10.347427803144774,8,24,34.67
2013,6.680141303269673,10.796585445204531,8,24,34.67
2013,6.680141303269673,11.245743087264296,8,24,31.56
2013,7.126041779624445,9.449112519025253,10,3,28.66
2013,7.126041779624445,9.898270161085012,10,3,30.24
2013,7.126041779624445,10.347427803144774,8,24,23.52
2013,7.126041779624445,10.796585445204531,8,24,23.52
2013,7.126041779624445,11.245743087264296,8,24,28.94
2013,7.126041779624445,11.694900729324054,8,24,26.68
2013,7.126041779624445,12.593216013443577,8,24,37.44
2013,7.126041779624445,13.042373655503338,9,22,43.06
2013,7.571508843038432,7.652481950786209,8,28,23.25
2013,7.571508843038432,8.101639592845968,5,29,20.69
2013,7.571508843038432,8.55079723490573,10,3,20.54
2013,7.571508843038432,8.999954876965491,10,3,20.54
2013,7.571508843038432,9.449112519025253,10,3,26.13
2013,7.571508843038432,9.898270161085012,10,3,27.76
2013,7.571508843038432,10.347427803144774,10,15,30.7
2013,7.571508843038432,10.796585445204531,10,15,30.7
2013,7.571508843038432,11.245743087264296,7,24,23.7
2013,7.571508843038432,11.694900729324054,10,2,23.47
2013,7.571508843038432,12.144058371383815,10,2,23.47
2013,7.571508843038432,12.593216013443577,7,24,34.38
2013,7.571508843038432,13.042373655503338,7,24,44.8
2013,7.571508843038432,13.491531297563098,7,24,44.48
2013,8.016516014323393,7.203324308726448,7,11,17.61
2013,8.016516014323393,7.652481950786209,7,11,17.61
2013,8.016516014323393,8.101639592845968,8,21,16.25
2013,8.016516014323393,8.55079723490573,8,21,17.75
2013,8.016516014323393,8.999954876965491,8,21,17.75
2013,8.016516014323393,9.449112519025253,8,21,18.11
2013,8.016516014323393,9.898270161085012,8,21,20.51
2013,8.016516014323393,10.347427803144774,7,19,28.39
2013,8.016516014323393,10.796585445204531,7,19,28.39
2013,8.016516014323393,11.245743087264296,7,18,23.81
2013,8.016516014323393,11.694900729324054,10,2,25.66
2013,8.016516014323393,12.144058371383815,10,2,25.66
2013,8.016516014323393,12.593216013443577,7,24,37.06
2013,8.016516014323393,13.042373655503338,7,24,55.76
2013,8.016516014323393,13.491531297563098,7,24,56.43
2013,8.016516014323393,13.94068893962286,7,24,56.43
2013,8.016516014323393,14.38984658168262,7,24,44.97
2013,8.016516014323393,14.83900422374238,7,24,37.76
2013,8.461036952645479,7.203324308726448,7,11,15.28
2013,8.461036952645479,7.652481950786209,7,11,15.28
2013,8.461036952645479,8.101639592845968,10,7,14.89
2013,8.461036952645479,8.55079723490573,8,23,14.37
2013,8.461036952645479,8.999954876965491,8,23,14.37
2013,8.461036952645479,9.449112519025253,5,27,15.02
2013,8.461036952645479,9.898270161085012,5,27,16.19
2013,8.461036952645479,10.347427803144774,7,18,20.96
2013,8.461036952645479,10.796585445204531,7,18,20.96
2013,8.461036952645479,11.245743087264296,7,18,23.2
2013,8.461036952645479,11.694900729324054,7,18,25.91
2013,8.461036952645479,12.144058371383815,7,18,25.91
2013,8.461036952645479,12.593216013443577,7,18,26.78
2013,8.461036952645479,13.042373655503338,7,24,40.48
2013,8.461036952645479,13.491531297563098,7,24,43.59
2013,8.461036952645479,13.94068893962286,7,24,43.59
2013,8.461036952645479,14.38984658168262,7,24,39.78
2013,8.461036952645479,14.83900422374238,7,24,41.31
2013,8.905045463075526,7.652481950786209,7,23,14.7
2013,8.905045463075526,8.101639592845968,10,7,14.19
2013,8.905045463075526,8.55079723490573,10,7,13.19
2013,8.905045463075526,8.999954876965491,10,7,13.19
2013,8.905045463075526,9.449112519025253,8,23,13.79
2013,8.905045463075526,9.898270161085012,8,23,17.19
2013,8.905045463075526,10.347427803144774,8,23,23.08
2013,8.905045463075526,10.796585445204531,8,23,23.08
2013,8.905045463075526,11.245743087264296,8,23,19.97
2013,8.905045463075526,11.694900729324054,8,23,25.16
2013,8.905045463075526,12.144058371383815,8,23,25.16
2013,8.905045463075526,12.593216013443577,7,19,18.22
2013,8.905045463075526,13.042373655503338,7,19,24.49
2013,8.905045463075526,13.491531297563098,7,18,26.0
2013,8.905045463075526,13.94068893962286,7,18,26.0
2013,8.905045463075526,14.38984658168262,7,18,28.04
2013,8.905045463075526,14.83900422374238,7,24,32.8
2013,9.348515504033744,8.101639592845968,7,20,15.62
2013,9.348515504033744,8.55079723490573,8,23,11.99
2013,9.348515504033744,8.999954876965491,8,23,11.99
2013,9.348515504033744,9.449112519025253,8,23,12.13
2013,9.348515504033744,9.898270161085012,8,23,14.75
2013,9.348515504033744,10.347427803144774,8,23,21.6
2013,9.348515504033744,10.796585445204531,8,23,21.6
2013,9.348515504033744,11.245743087264296,8,23,26.45
2013,9.348515504033744,11.694900729324054,8,23,26.79
2013,9.348515504033744,12.144058371383815,8,23,26.79
2013,9.348515504033744,12.593216013443577,8,23,24.35
2013,9.348515504033744,13.042373655503338,7,19,30.12
2013,9.348515504033744,13.491531297563098,7,19,31.11
2013,9.348515504033744,13.94068893962286,7,19,31.11
2013,9.348515504033744,14.38984658168262,7,19,30.25
2013,9.348515504033744,14.83900422374238,7,19,25.93
2013,9.348515504033744,15.28816186580214,7,19,25.93
2013,9.348515504033744,15.7373195078619,6,24,28.46
2013,9.791421194623805,8.999954876965491,7,20,14.4
2013,9.791421194623805,9.449112519025253,8,2,11.92
2013,9.791421194623805,9.898270161085012,8,8,14.81
2013,9.791421194623805,10.347427803144774,7,17,20.63
2013,9.791421194623805,10.796585445204531,7,17,20.63
2013,9.791421194623805,11.245743087264296,8,23,22.93
2013,9.791421194623805,11.694900729324054,8,23,23.26
2013,9.791421194623805,12.144058371383815,8,23,23.26
2013,9.791421194623805,12.593216013443577,7,19,28.32
2013,9.791421194623805,13.042373655503338,7,19,33.95
2013,9.791421194623805,13.491531297563098,7,19,32.7
2013,9.791421194623805,13.94068893962286,7,19,32.7
2013,9.791421194623805,14.38984658168262,7,19,31.28
2013,9.791421194623805,14.83900422374238,8,14,29.26
2013,9.791421194623805,15.28816186580214,8,14,29.26
2013,10.233736821851537,9.898270161085012,8,8,14.81
2013,10.233736821851537,10.347427803144774,7,17,20.63
2013,10.233736821851537,10.796585445204531,7,17,20.63
2013,10.233736821851537,11.245743087264296,8,23,22.93
2013,10.233736821851537,11.694900729324054,8,23,23.26
2013,10.233736821851537,12.144058371383815,8,23,23.26
2013,10.233736821851537,12.593216013443577,7,19,28.32
2013,10.233736821851537,13.042373655503338,7,19,33.95
2013,10.233736821851537,13.94068893962286,7,19,32.7
2013,10.233736821851537,14.38984658168262,7,19,31.28
2013,10.233736821851537,15.28816186580214,8,14,29.26
2013,10.675436847723612,10.347427803144774,7,17,31.54
2013,10.675436847723612,10.796585445204531,7,17,31.54
2013,10.675436847723612,11.245743087264296,7,17,30.52
2013,10.675436847723612,11.694900729324054,7,17,29.0
2013,10.675436847723612,12.144058371383815,7,17,29.0
2013,10.675436847723612,12.593216013443577,7,19,30.81
2013,11.11649591622169,10.796585445204531,7,17,24.05
2013,11.11649591622169,11.245743087264296,7,17,26.67
2013,11.11649591622169,11.694900729324054,7,17,26.8
2013,11.11649591622169,12.144058371383815,7,17,26.8
2013,11.556888860147726,11.694900729324054,7,19,22.08
2014,6.2338340238658825,9.898270161085012,9,26,27.75
2014,6.2338340238658825,10.347427803144774,9,8,31.02
2014,6.680141303269673,9.449112519025253,8,31,24.53
2014,6.680141303269673,9.898270161085012,8,30,25.83
2014,6.680141303269673,10.347427803144774,9,8,31.33
2014,6.680141303269673,10.796585445204531,9,8,31.33
2014,6.680141303269673,11.245743087264296,9,8,41.27
2014,7.126041779624445,9.449112519025253,9,2,21.51
2014,7.126041779624445,9.898270161085012,4,20,35.85
2014,7.126041779624445,10.347427803144774,4,20,43.11
2014,7.126041779624445,10.796585445204531,4,20,43.11
2014,7.126041779624445,11.245743087264296,4,20,32.77
2014,7.126041779624445,11.694900729324054,4,20,36.43
2014,7.126041779624445,12.593216013443577,9,8,30.76
2014,7.126041779624445,13.042373655503338,8,22,37.28
2014,7.571508843038432,7.652481950786209,8,11,26.24
2014,7.571508843038432,8.101639592845968,8,11,40.38
2014,7.571508843038432,8.55079723490573,8,11,39.07
2014,7.571508843038432,8.999954876965491,8,11,39.07
2014,7.571508843038432,9.449112519025253,8,11,33.23
2014,7.571508843038432,9.898270161085012,4,20,28.6
2014,7.571508843038432,10.347427803144774,4,20,43.37
2014,7.571508843038432,10.796585445204531,4,20,43.37
2014,7.571508843038432,11.245743087264296,4,20,37.13
2014,7.571508843038432,11.694900729324054,4,20,40.8
2014,7.571508843038432,12.144058371383815,4,20,40.8
2014,7.571508843038432,12.593216013443577,4,30,34.38
2014,7.571508843038432,13.042373655503338,4,30,39.54
2014,7.571508843038432,13.491531297563098,4,30,36.77
2014,8.016516014323393,7.203324308726448,8,11,38.95
2014,8.016516014323393,7.652481950786209,8,11,38.95
2014,8.016516014323393,8.101639592845968,8,11,62.07
2014,8.016516014323393,8.55079723490573,8,11,63.09
2014,8.016516014323393,8.999954876965491,8,11,63.09
2014,8.016516014323393,9.449112519025253,8,11,51.72
2014,8.016516014323393,9.898270161085012,8,11,34.51
2014,8.016516014323393,10.347427803144774,4,20,28.64
2014,8.016516014323393,10.796585445204531,4,20,28.64
2014,8.016516014323393,11.245743087264296,4,20,33.65
2014,8.016516014323393,11.694900729324054,4,20,35.93
2014,8.016516014323393,12.144058371383815,4,20,35.93
2014,8.016516014323393,12.593216013443577,4,30,38.17
2014,8.016516014323393,13.042373655503338,4,30,43.38
2014,8.016516014323393,13.491531297563098,4,30,40.49
2014,8.016516014323393,13.94068893962286,4,30,40.49
2014,8.016516014323393,14.38984658168262,4,30,36.02
2014,8.016516014323393,14.83900422374238,4,30,61.43
2014,8.461036952645479,7.203324308726448,8,11,36.05
2014,8.461036952645479,7.652481950786209,8,11,36.05
2014,8.461036952645479,8.101639592845968,8,11,58.69
2014,8.461036952645479,8.55079723490573,8,11,60.34
2014,8.461036952645479,8.999954876965491,8,11,60.34
2014,8.461036952645479,9.449112519025253,8,11,50.48
2014,8.461036952645479,9.898270161085012,8,11,37.06
2014,8.461036952645479,10.347427803144774,8,11,30.82
2014,8.461036952645479,10.796585445204531,8,11,30.82
2014,8.461036952645479,11.245743087264296,8,11,32.55
2014,8.461036952645479,11.694900729324054,8,11,36.56
2014,8.461036952645479,12.144058371383815,8,11,36.56
2014,8.461036952645479,12.593216013443577,4,30,27.64
2014,8.461036952645479,13.042373655503338,4,30,32.48
2014,8.461036952645479,13.491531297563098,4,30,32.18
2014,8.461036952645479,13.94068893962286,4,30,32.18
2014,8.461036952645479,14.38984658168262,4,30,33.38
2014,8.461036952645479,14.83900422374238,4,30,67.39
2014,8.905045463075526,7.652481950786209,8,3,27.64
2014,8.905045463075526,8.101639592845968,8,11,45.58
2014,8.905045463075526,8.55079723490573,8,11,48.0
2014,8.905045463075526,8.999954876965491,8,11,48.0
2014,8.905045463075526,9.449112519025253,8,11,44.84
2014,8.905045463075526,9.898270161085012,8,11,31.19
2014,8.905045463075526,10.347427803144774,8,15,23.83
2014,8.905045463075526,10.796585445204531,8,15,23.83
2014,8.905045463075526,11.245743087264296,6,6,21.01
2014,8.905045463075526,11.694900729324054,6,6,24.79
2014,8.905045463075526,12.144058371383815,6,6,24.79
2014,8.905045463075526,12.593216013443577,4,30,19.67
2014,8.905045463075526,13.042373655503338,4,30,27.17
2014,8.905045463075526,13.491531297563098,4,30,28.36
2014,8.905045463075526,13.94068893962286,4,30,28.36
2014,8.905045463075526,14.38984658168262,4,30,31.82
2014,8.905045463075526,14.83900422374238,4,30,64.14
2014,9.348515504033744,8.101639592845968,8,11,34.15
2014,9.348515504033744,8.55079723490573,8,11,35.6
2014,9.348515504033744,8.999954876965491,8,11,35.6
2014,9.348515504033744,9.449112519025253,8,11,32.4
2014,9.348515504033744,9.898270161085012,9,2,21.71
2014,9.348515504033744,10.347427803144774,8,15,28.16
2014,9.348515504033744,10.796585445204531,8,15,28.16
2014,9.348515504033744,11.245743087264296,8,15,30.09
2014,9.348515504033744,11.694900729324054,8,15,28.93
2014,9.348515504033744,12.144058371383815,8,15,28.93
2014,9.348515504033744,12.593216013443577,8,15,19.93
2014,9.348515504033744,13.042373655503338,4,30,29.96
2014,9.348515504033744,13.491531297563098,4,30,30.68
2014,9.348515504033744,13.94068893962286,4,30,30.68
2014,9.348515504033744,14.38984658168262,4,30,29.27
2014,9.348515504033744,14.83900422374238,4,30,51.42
2014,9.348515504033744,15.28816186580214,4,30,51.42
2014,9.348515504033744,15.7373195078619,4,30,68.51
2014,9.791421194623805,8.999954876965491,9,2,34.71
2014,9.791421194623805,9.449112519025253,9,2,33.0
2014,9.791421194623805,9.898270161085012,9,2,30.0
2014,9.791421194623805,10.347427803144774,8,15,31.1
2014,9.791421194623805,10.796585445204531,8,15,31.1
2014,9.791421194623805,11.245743087264296,8,15,34.31
2014,9.791421194623805,11.694900729324054,8,15,33.96
2014,9.791421194623805,12.144058371383815,8,15,33.96
2014,9.791421194623805,12.593216013443577,8,15,28.75
2014,9.791421194623805,13.042373655503338,4,30,24.72
2014,9.791421194623805,13.491531297563098,4,30,24.22
2014,9.791421194623805,13.94068893962286,4,30,24.22
2014,9.791421194623805,14.38984658168262,6,18,24.59
2014,9.791421194623805,14.83900422374238,4,27,30.63
2014,9.791421194623805,15.28816186580214,4,27,30.63
2014,10.233736821851537,9.898270161085012,9,2,30.0
2014,10.233736821851537,10.347427803144774,8,15,31.1
2014,10.233736821851537,10.796585445204531,8,15,31.1
2014,10.233736821851537,11.245743087264296,8,15,34.31
2014,10.233736821851537,11.694900729324054,8,15,33.96
2014,10.233736821851537,12.144058371383815,8,15,33.96
2014,10.233736821851537,12.593216013443577,8,15,28.75
2014,10.233736821851537,13.042373655503338,4,30,24.72
2014,10.233736821851537,13.94068893962286,4,30,24.22
2014,10.233736821851537,14.38984658168262,6,18,24.59
2014,10.233736821851537,15.28816186580214,4,27,30.63
2014,10.675436847723612,10.347427803144774,8,15,31.63
2014,10.675436847723612,10.796585445204531,8,15,31.63
2014,10.675436847723612,11.245743087264296,8,15,34.15
2014,10.675436847723612,11.694900729324054,8,15,34.27
2014,10.675436847723612,12.144058371383815,8,15,34.27
2014,10.675436847723612,12.593216013443577,8,15,29.02
2014,11.11649591622169,10.796585445204531,8,15,31.79
2014,11.11649591622169,11.245743087264296,8,15,32.83
2014,11.11649591622169,11.694900729324054,8,15,32.78
2014,11.11649591622169,12.144058371383815,8,15,32.78
2014,11.556888860147726,11.694900729324054,8,15,24.65
2015,6.2338340238658825,9.898270161085012,7,10,133.85
2015,6.2338340238658825,10.347427803144774,7,11,56.93
2015,6.680141303269673,9.449112519025253,7,10,69.62
2015,6.680141303269673,9.898270161085012,7,11,74.97
2015,6.680141303269673,10.347427803144774,7,11,78.49
2015,6.680141303269673,10.796585445204531,7,11,78.49
2015,6.680141303269673,11.245743087264296,9,14,39.32
2015,7.126041779624445,9.449112519025253,7,11,36.3
2015,7.126041779624445,9.898270161085012,8,24,52.65
2015,7.126041779624445,10.347427803144774,9,14,44.75
2015,7.126041779624445,10.796585445204531,9,14,44.75
2015,7.126041779624445,11.245743087264296,9,14,61.59
2015,7.126041779624445,11.694900729324054,8,28,49.72
2015,7.126041779624445,12.593216013443577,9,14,48.34
2015,7.126041779624445,13.042373655503338,9,6,48.84
2015,7.571508843038432,7.652481950786209,9,15,99.14
2015,7.571508843038432,8.101639592845968,9,15,35.67
2015,7.571508843038432,8.55079723490573,7,11,29.74
2015,7.571508843038432,8.999954876965491,7,11,29.74
2015,7.571508843038432,9.449112519025253,7,11,22.59
2015,7.571508843038432,9.898270161085012,8,24,27.75
2015,7.571508843038432,10.347427803144774,9,19,42.4
2015,7.571508843038432,10.796585445204531,9,19,42.4
2015,7.571508843038432,11.245743087264296,5,30,62.85
2015,7.571508843038432,11.694900729324054,5,30,44.62
2015,7.571508843038432,12.144058371383815,5,30,44.62
2015,7.571508843038432,12.593216013443577,5,30,46.32
2015,7.571508843038432,13.042373655503338,8,28,38.98
2015,7.571508843038432,13.491531297563098,6,25,62.32
2015,8.016516014323393,7.203324308726448,9,15,82.75
2015,8.016516014323393,7.652481950786209,9,15,82.75
2015,8.016516014323393,8.101639592845968,9,15,29.51
2015,8.016516014323393,8.55079723490573,7,11,25.32
2015,8.016516014323393,8.999954876965491,7,11,25.32
2015,8.016516014323393,9.449112519025253,7,11,23.13
2015,8.016516014323393,9.898270161085012,8,16,20.53
2015,8.016516014323393,10.347427803144774,8,8,29.2
2015,8.016516014323393,10.796585445204531,8,8,29.2
2015,8.016516014323393,11.245743087264296,8,25,35.05
2015,8.016516014323393,11.694900729324054,9,7,44.09
2015,8.016516014323393,12.144058371383815,9,7,44.09
2015,8.016516014323393,12.593216013443577,9,7,37.98
2015,8.016516014323393,13.042373655503338,8,3,37.97
2015,8.016516014323393,13.491531297563098,6,25,94.04
2015,8.016516014323393,13.94068893962286,6,25,94.04
2015,8.016516014323393,14.38984658168262,6,25,79.43
2015,8.016516014323393,14.83900422374238,6,25,87.19
2015,8.461036952645479,7.203324308726448,9,15,41.37
2015,8.461036952645479,7.652481950786209,9,15,41.37
2015,8.461036952645479,8.101639592845968,7,2,26.99
2015,8.461036952645479,8.55079723490573,7,2,23.62
2015,8.461036952645479,8.999954876965491,7,2,23.62
2015,8.461036952645479,9.449112519025253,8,16,33.39
2015,8.461036952645479,9.898270161085012,8,16,29.42
2015,8.461036952645479,10.347427803144774,9,7,25.95
2015,8.461036952645479,10.796585445204531,9,7,25.95
2015,8.461036952645479,11.245743087264296,9,26,34.53
2015,8.461036952645479,11.694900729324054,9,7,35.51
2015,8.461036952645479,12.144058371383815,9,7,35.51
2015,8.461036952645479,12.593216013443577,9,26,34.77
2015,8.461036952645479,13.042373655503338,9,7,36.25
2015,8.461036952645479,13.491531297563098,6,25,82.64
2015,8.461036952645479,13.94068893962286,6,25,82.64
2015,8.461036952645479,14.38984658168262,6,25,89.54
2015,8.461036952645479,14.83900422374238,6,25,75.75
2015,8.905045463075526,7.652481950786209,7,27,44.69
2015,8.905045463075526,8.101639592845968,8,3,38.92
2015,8.905045463075526,8.55079723490573,7,2,27.93
2015,8.905045463075526,8.999954876965491,7,2,27.93
2015,8.905045463075526,9.449112519025253,8,16,26.29
2015,8.905045463075526,9.898270161085012,8,16,21.19
2015,8.905045463075526,10.347427803144774,7,2,24.5
2015,8.905045463075526,10.796585445204531,7,2,24.5
2015,8.905045463075526,11.245743087264296,9,26,29.75
2015,8.905045463075526,11.694900729324054,9,26,41.0
2015,8.905045463075526,12.144058371383815,9,26,41.0
2015,8.905045463075526,12.593216013443577,9,26,36.04
2015,8.905045463075526,13.042373655503338,6,19,37.82
2015,8.905045463075526,13.491531297563098,6,25,42.82
2015,8.905045463075526,13.94068893962286,6,25,42.82
2015,8.905045463075526,14.38984658168262,6,25,55.17
2015,8.905045463075526,14.83900422374238,6,25,37.85
2015,9.348515504033744,8.101639592845968,8,3,62.61
2015,9.348515504033744,8.55079723490573,9,2,78.47
2015,9.348515504033744,8.999954876965491,9,2,78.47
2015,9.348515504033744,9.449112519025253,9,2,61.48
2015,9.348515504033744,9.898270161085012,9,2,22.87
2015,9.348515504033744,10.347427803144774,7,2,22.09
2015,9.348515504033744,10.796585445204531,7,2,22.09
2015,9.348515504033744,11.245743087264296,7,2,29.13
2015,9.348515504033744,11.694900729324054,6,19,41.16
2015,9.348515504033744,12.144058371383815,6,19,41.16
2015,9.348515504033744,12.593216013443577,9,7,26.63
2015,9.348515504033744,13.042373655503338,6,19,58.43
2015,9.348515504033744,13.491531297563098,6,19,53.42
2015,9.348515504033744,13.94068893962286,6,19,53.42
2015,9.348515504033744,14.38984658168262,9,7,33.08
2015,9.348515504033744,14.83900422374238,9,7,33.93
2015,9.348515504033744,15.28816186580214,9,7,33.93
2015,9.348515504033744,15.7373195078619,9,14,40.19
2015,9.791421194623805,8.999954876965491,9,2,121.42
2015,9.791421194623805,9.449112519025253,9,2,92.57
2015,9.791421194623805,9.898270161085012,9,2,37.55
2015,9.791421194623805,10.347427803144774,9,21,32.64
2015,9.791421194623805,10.796585445204531,9,21,32.64
2015,9.791421194623805,11.245743087264296,9,7,25.91
2015,9.791421194623805,11.694900729324054,10,4,44.58
2015,9.791421194623805,12.144058371383815,10,4,44.58
2015,9.791421194623805,12.593216013443577,10,4,37.3
2015,9.791421194623805,13.042373655503338,6,6,50.91
2015,9.791421194623805,13.491531297563098,6,19,59.33
2015,9.791421194623805,13.94068893962286,6,19,59.33
2015,9.791421194623805,14.38984658168262,6,6,51.21
2015,9.791421194623805,14.83900422374238,6,6,51.87
2015,9.791421194623805,15.28816186580214,6,6,51.87
2015,10.233736821851537,9.898270161085012,9,2,37.55
2015,10.233736821851537,10.347427803144774,9,21,32.64
2015,10.233736821851537,10.796585445204531,9,21,32.64
2015,10.233736821851537,11.245743087264296,9,7,25.91
2015,10.233736821851537,11.694900729324054,10,4,44.58
2015,10.233736821851537,12.144058371383815,10,4,44.58
2015,10.233736821851537,12.593216013443577,10,4,37.3
2015,10.233736821851537,13.042373655503338,6,6,50.91
2015,10.233736821851537,13.94068893962286,6,19,59.33
2015,10.233736821851537,14.38984658168262,6,6,51.21
2015,10.233736821851537,15.28816186580214,6,6,51.87
2015,10.675436847723612,10.347427803144774,9,21,35.43
2015,10.675436847723612,10.796585445204531,9,21,35.43
2015,10.675436847723612,11.245743087264296,7,3,30.05
2015,10.675436847723612,11.694900729324054,6,6,61.38
2015,10.675436847723612,12.144058371383815,6,6,61.38
2015,10.675436847723612,12.593216013443577,7,3,42.9
2015,11.11649591622169,10.796585445204531,9,2,28.86
2015,11.11649591622169,11.245743087264296,7,3,30.4
2015,11.11649591622169,11.694900729324054,7,3,31.25
2015,11.11649591622169,12.144058371383815,7,3,31.25
2015,11.556888860147726,11.694900729324054,7,3,46.94
2016,6.2338340238658825,9.898270161085012,9,5,89.52
2016,6.2338340238658825,10.347427803144774,5,22,91.36
2016,6.680141303269673,9.449112519025253,5,15,82.42
2016,6.680141303269673,9.898270161085012,9,5,92.82
2016,6.680141303269673,10.347427803144774,8,5,65.14
2016,6.680141303269673,10.796585445204531,8,5,65.14
2016,6.680141303269673,11.245743087264296,8,3,52.57
2016,7.126041779624445,9.449112519025253,9,5,41.71
2016,7.126041779624445,9.898270161085012,4,11,41.37
2016,7.126041779624445,10.347427803144774,4,10,49.96
2016,7.126041779624445,10.796585445204531,4,10,49.96
2016,7.126041779624445,11.245743087264296,4,10,54.88
2016,7.126041779624445,11.694900729324054,8,24,44.6
2016,7.126041779624445,12.593216013443577,4,10,41.99
2016,7.126041779624445,13.042373655503338,5,23,45.59
2016,7.571508843038432,7.652481950786209,9,24,30.82
2016,7.571508843038432,8.101639592845968,8,17,24.75
2016,7.571508843038432,8.55079723490573,8,2,26.07
2016,7.571508843038432,8.999954876965491,8,2,26.07
2016,7.571508843038432,9.449112519025253,8,2,32.14
2016,7.571508843038432,9.898270161085012,7,19,51.77
2016,7.571508843038432,10.347427803144774,7,5,72.26
2016,7.571508843038432,10.796585445204531,7,5,72.26
2016,7.571508843038432,11.245743087264296,7,29,55.91
2016,7.571508843038432,11.694900729324054,9,13,47.81
2016,7.571508843038432,12.144058371383815,9,13,47.81
2016,7.571508843038432,12.593216013443577,7,29,52.39
2016,7.571508843038432,13.042373655503338,7,29,45.64
2016,7.571508843038432,13.491531297563098,9,3,99.61
2016,8.016516014323393,7.203324308726448,5,15,30.25
2016,8.016516014323393,7.652481950786209,5,15,30.25
2016,8.016516014323393,8.101639592845968,4,10,27.64
2016,8.016516014323393,8.55079723490573,8,2,37.55
2016,8.016516014323393,8.999954876965491,8,2,37.55
2016,8.016516014323393,9.449112519025253,8,2,44.14
2016,8.016516014323393,9.898270161085012,7,19,49.97
2016,8.016516014323393,10.347427803144774,5,23,74.18
2016,8.016516014323393,10.796585445204531,5,23,74.18
2016,8.016516014323393,11.245743087264296,5,23,78.14
